ref_date,region,migration_status,num_people,net_internal_migration
"1996-04-01 00:00:00",Ontario,In-migrants,17976,-684
"1996-04-01 00:00:00",Ontario,Out-migrants,18660,-684
"1996-04-01 00:00:00","Prince Edward Island",Out-migrants,567,227
"1996-04-01 00:00:00","Prince Edward Island",In-migrants,794,227
"1996-04-01 00:00:00",Quebec,Out-migrants,9908,-4229
"1996-04-01 00:00:00",Quebec,In-migrants,5679,-4229
"1996-04-01 00:00:00",Saskatchewan,In-migrants,4656,-711
"1996-04-01 00:00:00",Saskatchewan,Out-migrants,5367,-711
"1996-04-01 00:00:00",Yukon,In-migrants,557,83
"1996-04-01 00:00:00",Yukon,Out-migrants,474,83
"1996-07-01 00:00:00",Alberta,Out-migrants,15056,5966
"1996-07-01 00:00:00",Alberta,In-migrants,21022,5966
"1996-07-01 00:00:00","British Columbia",Out-migrants,14894,5841
"1996-07-01 00:00:00","British Columbia",In-migrants,20735,5841
"1996-07-01 00:00:00",Canada,Out-migrants,97351,0
"1996-07-01 00:00:00",Canada,In-migrants,97351,0
"1996-07-01 00:00:00",Manitoba,In-migrants,4812,-1573
"1996-07-01 00:00:00",Manitoba,Out-migrants,6385,-1573
"1996-07-01 00:00:00","New Brunswick",In-migrants,3984,-455
"1996-07-01 00:00:00","New Brunswick",Out-migrants,4439,-455
"1996-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4676,-2454
"1996-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2222,-2454
"1996-07-01 00:00:00","Northwest Territories",In-migrants,657,-266
"1996-07-01 00:00:00","Northwest Territories",Out-migrants,923,-266
"1996-07-01 00:00:00","Nova Scotia",In-migrants,5835,-737
"1996-07-01 00:00:00","Nova Scotia",Out-migrants,6572,-737
"1996-07-01 00:00:00",Nunavut,In-migrants,261,-94
"1996-07-01 00:00:00",Nunavut,Out-migrants,355,-94
"1996-07-01 00:00:00",Ontario,In-migrants,23250,-370
"1996-07-01 00:00:00",Ontario,Out-migrants,23620,-370
"1996-07-01 00:00:00","Prince Edward Island",Out-migrants,718,146
"1996-07-01 00:00:00","Prince Edward Island",In-migrants,864,146
"1996-07-01 00:00:00",Quebec,In-migrants,7711,-5668
"1996-07-01 00:00:00",Quebec,Out-migrants,13379,-5668
"1996-07-01 00:00:00",Saskatchewan,In-migrants,5401,-427
"1996-07-01 00:00:00",Saskatchewan,Out-migrants,5828,-427
"1996-07-01 00:00:00",Yukon,In-migrants,597,91
"1996-07-01 00:00:00",Yukon,Out-migrants,506,91
"1996-10-01 00:00:00",Alberta,Out-migrants,8285,5131
"1996-10-01 00:00:00",Alberta,In-migrants,13416,5131
"1996-10-01 00:00:00","British Columbia",Out-migrants,9480,2735
"1996-10-01 00:00:00","British Columbia",In-migrants,12215,2735
"1996-10-01 00:00:00",Canada,Out-migrants,54526,0
"1996-10-01 00:00:00",Canada,In-migrants,54526,0
"1996-10-01 00:00:00",Manitoba,In-migrants,2346,-1181
"1996-10-01 00:00:00",Manitoba,Out-migrants,3527,-1181
"1996-10-01 00:00:00","New Brunswick",In-migrants,1922,-408
"1996-10-01 00:00:00","New Brunswick",Out-migrants,2330,-408
"1996-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,2838,-1479
"1996-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1359,-1479
"1996-10-01 00:00:00","Northwest Territories",In-migrants,407,-200
"1996-10-01 00:00:00","Northwest Territories",Out-migrants,607,-200
"1996-10-01 00:00:00","Nova Scotia",In-migrants,3012,49
"1996-10-01 00:00:00","Nova Scotia",Out-migrants,2963,49
"1996-10-01 00:00:00",Nunavut,Out-migrants,265,-138
"1996-10-01 00:00:00",Nunavut,In-migrants,127,-138
"1996-10-01 00:00:00",Ontario,In-migrants,12336,-710
"1996-10-01 00:00:00",Ontario,Out-migrants,13046,-710
"1996-10-01 00:00:00","Prince Edward Island",In-migrants,497,-61
"1996-10-01 00:00:00","Prince Edward Island",Out-migrants,558,-61
"1996-10-01 00:00:00",Quebec,In-migrants,3561,-3074
"1996-10-01 00:00:00",Quebec,Out-migrants,6635,-3074
"1996-10-01 00:00:00",Saskatchewan,In-migrants,3007,-630
"1996-10-01 00:00:00",Saskatchewan,Out-migrants,3637,-630
"1996-10-01 00:00:00",Yukon,Out-migrants,355,-34
"1996-10-01 00:00:00",Yukon,In-migrants,321,-34
"1997-01-01 00:00:00",Alberta,Out-migrants,8802,6480
"1997-01-01 00:00:00",Alberta,In-migrants,15282,6480
"1997-01-01 00:00:00","British Columbia",Out-migrants,11031,490
"1997-01-01 00:00:00","British Columbia",In-migrants,11521,490
"1997-01-01 00:00:00",Canada,In-migrants,59997,0
"1997-01-01 00:00:00",Canada,Out-migrants,59997,0
"1997-01-01 00:00:00",Manitoba,Out-migrants,4056,-730
"1997-01-01 00:00:00",Manitoba,In-migrants,3326,-730
"1997-01-01 00:00:00","New Brunswick",In-migrants,2274,-70
"1997-01-01 00:00:00","New Brunswick",Out-migrants,2344,-70
"1997-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1551,-1941
"1997-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,3492,-1941
"1997-01-01 00:00:00","Northwest Territories",Out-migrants,688,-27
"1997-01-01 00:00:00","Northwest Territories",In-migrants,661,-27
"1997-01-01 00:00:00","Nova Scotia",In-migrants,2742,-746
"1997-01-01 00:00:00","Nova Scotia",Out-migrants,3488,-746
"1997-01-01 00:00:00",Nunavut,In-migrants,224,-30
"1997-01-01 00:00:00",Nunavut,Out-migrants,254,-30
"1997-01-01 00:00:00",Ontario,In-migrants,14316,802
"1997-01-01 00:00:00",Ontario,Out-migrants,13514,802
"1997-01-01 00:00:00","Prince Edward Island",Out-migrants,572,14
"1997-01-01 00:00:00","Prince Edward Island",In-migrants,586,14
"1997-01-01 00:00:00",Quebec,Out-migrants,6730,-3154
"1997-01-01 00:00:00",Quebec,In-migrants,3576,-3154
"1997-01-01 00:00:00",Saskatchewan,In-migrants,3484,-1013
"1997-01-01 00:00:00",Saskatchewan,Out-migrants,4497,-1013
"1997-01-01 00:00:00",Yukon,In-migrants,454,-75
"1997-01-01 00:00:00",Yukon,Out-migrants,529,-75
"1997-04-01 00:00:00",Alberta,Out-migrants,11908,8705
"1997-04-01 00:00:00",Alberta,In-migrants,20613,8705
"1997-04-01 00:00:00","British Columbia",Out-migrants,14147,814
"1997-04-01 00:00:00","British Columbia",In-migrants,14961,814
"1997-04-01 00:00:00",Canada,In-migrants,80999,0
"1997-04-01 00:00:00",Canada,Out-migrants,80999,0
"1997-04-01 00:00:00",Manitoba,Out-migrants,5788,-2389
"1997-04-01 00:00:00",Manitoba,In-migrants,3399,-2389
"1997-04-01 00:00:00","New Brunswick",In-migrants,3050,-330
"1997-04-01 00:00:00","New Brunswick",Out-migrants,3380,-330
"1997-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1830,-2260
"1997-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,4090,-2260
"1997-04-01 00:00:00","Northwest Territories",In-migrants,732,-203
"1997-04-01 00:00:00","Northwest Territories",Out-migrants,935,-203
"1997-04-01 00:00:00","Nova Scotia",Out-migrants,4503,-214
"1997-04-01 00:00:00","Nova Scotia",In-migrants,4289,-214
"1997-04-01 00:00:00",Nunavut,In-migrants,301,-115
"1997-04-01 00:00:00",Nunavut,Out-migrants,416,-115
"1997-04-01 00:00:00",Ontario,In-migrants,20076,2255
"1997-04-01 00:00:00",Ontario,Out-migrants,17821,2255
"1997-04-01 00:00:00","Prince Edward Island",Out-migrants,710,37
"1997-04-01 00:00:00","Prince Edward Island",In-migrants,747,37
"1997-04-01 00:00:00",Quebec,Out-migrants,11129,-5540
"1997-04-01 00:00:00",Quebec,In-migrants,5589,-5540
"1997-04-01 00:00:00",Saskatchewan,In-migrants,4879,-724
"1997-04-01 00:00:00",Saskatchewan,Out-migrants,5603,-724
"1997-04-01 00:00:00",Yukon,In-migrants,533,-36
"1997-04-01 00:00:00",Yukon,Out-migrants,569,-36
"1997-07-01 00:00:00",Alberta,Out-migrants,14756,10405
"1997-07-01 00:00:00",Alberta,In-migrants,25161,10405
"1997-07-01 00:00:00","British Columbia",In-migrants,18855,1084
"1997-07-01 00:00:00","British Columbia",Out-migrants,17771,1084
"1997-07-01 00:00:00",Canada,Out-migrants,102106,0
"1997-07-01 00:00:00",Canada,In-migrants,102106,0
"1997-07-01 00:00:00",Manitoba,In-migrants,4519,-2392
"1997-07-01 00:00:00",Manitoba,Out-migrants,6911,-2392
"1997-07-01 00:00:00","New Brunswick",In-migrants,4054,-922
"1997-07-01 00:00:00","New Brunswick",Out-migrants,4976,-922
"1997-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2219,-3063
"1997-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,5282,-3063
"1997-07-01 00:00:00","Northwest Territories",Out-migrants,1061,-333
"1997-07-01 00:00:00","Northwest Territories",In-migrants,728,-333
"1997-07-01 00:00:00","Nova Scotia",In-migrants,6130,-879
"1997-07-01 00:00:00","Nova Scotia",Out-migrants,7009,-879
"1997-07-01 00:00:00",Nunavut,Out-migrants,332,-49
"1997-07-01 00:00:00",Nunavut,In-migrants,283,-49
"1997-07-01 00:00:00",Ontario,In-migrants,25697,3836
"1997-07-01 00:00:00",Ontario,Out-migrants,21861,3836
"1997-07-01 00:00:00","Prince Edward Island",In-migrants,784,-65
"1997-07-01 00:00:00","Prince Edward Island",Out-migrants,849,-65
"1997-07-01 00:00:00",Quebec,In-migrants,7812,-6217
"1997-07-01 00:00:00",Quebec,Out-migrants,14029,-6217
"1997-07-01 00:00:00",Saskatchewan,In-migrants,5459,-1079
"1997-07-01 00:00:00",Saskatchewan,Out-migrants,6538,-1079
"1997-07-01 00:00:00",Yukon,In-migrants,405,-326
"1997-07-01 00:00:00",Yukon,Out-migrants,731,-326
"1997-10-01 00:00:00",Alberta,Out-migrants,6537,6869
"1997-10-01 00:00:00",Alberta,In-migrants,13406,6869
"1997-10-01 00:00:00","British Columbia",Out-migrants,9100,-408
"1997-10-01 00:00:00","British Columbia",In-migrants,8692,-408
"1997-10-01 00:00:00",Canada,In-migrants,48486,0
"1997-10-01 00:00:00",Canada,Out-migrants,48486,0
"1997-10-01 00:00:00",Manitoba,In-migrants,1926,-1206
"1997-10-01 00:00:00",Manitoba,Out-migrants,3132,-1206
"1997-10-01 00:00:00","New Brunswick",In-migrants,2057,-490
"1997-10-01 00:00:00","New Brunswick",Out-migrants,2547,-490
"1997-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,2621,-1258
"1997-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1363,-1258
"1997-10-01 00:00:00","Northwest Territories",In-migrants,297,-281
"1997-10-01 00:00:00","Northwest Territories",Out-migrants,578,-281
"1997-10-01 00:00:00","Nova Scotia",In-migrants,2680,-235
"1997-10-01 00:00:00","Nova Scotia",Out-migrants,2915,-235
"1997-10-01 00:00:00",Nunavut,In-migrants,119,-72
"1997-10-01 00:00:00",Nunavut,Out-migrants,191,-72
"1997-10-01 00:00:00",Ontario,In-migrants,11044,-70
"1997-10-01 00:00:00",Ontario,Out-migrants,11114,-70
"1997-10-01 00:00:00","Prince Edward Island",Out-migrants,646,-227
"1997-10-01 00:00:00","Prince Edward Island",In-migrants,419,-227
"1997-10-01 00:00:00",Quebec,In-migrants,3377,-2648
"1997-10-01 00:00:00",Quebec,Out-migrants,6025,-2648
"1997-10-01 00:00:00",Saskatchewan,In-migrants,2868,147
"1997-10-01 00:00:00",Saskatchewan,Out-migrants,2721,147
"1997-10-01 00:00:00",Yukon,In-migrants,238,-121
"1997-10-01 00:00:00",Yukon,Out-migrants,359,-121
"1998-01-01 00:00:00",Alberta,Out-migrants,9065,11526
"1998-01-01 00:00:00",Alberta,In-migrants,20591,11526
"1998-01-01 00:00:00","British Columbia",Out-migrants,15162,-4505
"1998-01-01 00:00:00","British Columbia",In-migrants,10657,-4505
"1998-01-01 00:00:00",Canada,Out-migrants,68202,0
"1998-01-01 00:00:00",Canada,In-migrants,68202,0
"1998-01-01 00:00:00",Manitoba,In-migrants,3905,-763
"1998-01-01 00:00:00",Manitoba,Out-migrants,4668,-763
"1998-01-01 00:00:00","New Brunswick",In-migrants,1849,-931
"1998-01-01 00:00:00","New Brunswick",Out-migrants,2780,-931
"1998-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,4476,-2749
"1998-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1727,-2749
"1998-01-01 00:00:00","Northwest Territories",Out-migrants,939,-387
"1998-01-01 00:00:00","Northwest Territories",In-migrants,552,-387
"1998-01-01 00:00:00","Nova Scotia",In-migrants,2937,-739
"1998-01-01 00:00:00","Nova Scotia",Out-migrants,3676,-739
"1998-01-01 00:00:00",Nunavut,Out-migrants,268,-35
"1998-01-01 00:00:00",Nunavut,In-migrants,233,-35
"1998-01-01 00:00:00",Ontario,In-migrants,16785,2230
"1998-01-01 00:00:00",Ontario,Out-migrants,14555,2230
"1998-01-01 00:00:00","Prince Edward Island",Out-migrants,746,-183
"1998-01-01 00:00:00","Prince Edward Island",In-migrants,563,-183
"1998-01-01 00:00:00",Quebec,Out-migrants,6418,-2579
"1998-01-01 00:00:00",Quebec,In-migrants,3839,-2579
"1998-01-01 00:00:00",Saskatchewan,Out-migrants,4807,-588
"1998-01-01 00:00:00",Saskatchewan,In-migrants,4219,-588
"1998-01-01 00:00:00",Yukon,In-migrants,345,-297
"1998-01-01 00:00:00",Yukon,Out-migrants,642,-297
"1998-04-01 00:00:00",Alberta,Out-migrants,12860,14289
"1998-04-01 00:00:00",Alberta,In-migrants,27149,14289
"1998-04-01 00:00:00","British Columbia",Out-migrants,19520,-6200
"1998-04-01 00:00:00","British Columbia",In-migrants,13320,-6200
"1998-04-01 00:00:00",Canada,In-migrants,90440,0
"1998-04-01 00:00:00",Canada,Out-migrants,90440,0
"1998-04-01 00:00:00",Manitoba,Out-migrants,5471,-915
"1998-04-01 00:00:00",Manitoba,In-migrants,4556,-915
"1998-04-01 00:00:00","New Brunswick",In-migrants,2944,-849
"1998-04-01 00:00:00","New Brunswick",Out-migrants,3793,-849
"1998-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2083,-2420
"1998-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,4503,-2420
"1998-04-01 00:00:00","Northwest Territories",Out-migrants,1136,-315
"1998-04-01 00:00:00","Northwest Territories",In-migrants,821,-315
"1998-04-01 00:00:00","Nova Scotia",Out-migrants,5273,-716
"1998-04-01 00:00:00","Nova Scotia",In-migrants,4557,-716
"1998-04-01 00:00:00",Nunavut,In-migrants,366,46
"1998-04-01 00:00:00",Nunavut,Out-migrants,320,46
"1998-04-01 00:00:00",Ontario,Out-migrants,18455,3235
"1998-04-01 00:00:00",Ontario,In-migrants,21690,3235
"1998-04-01 00:00:00","Prince Edward Island",Out-migrants,745,59
"1998-04-01 00:00:00","Prince Edward Island",In-migrants,804,59
"1998-04-01 00:00:00",Quebec,Out-migrants,10999,-5514
"1998-04-01 00:00:00",Quebec,In-migrants,5485,-5514
"1998-04-01 00:00:00",Saskatchewan,Out-migrants,6571,-420
"1998-04-01 00:00:00",Saskatchewan,In-migrants,6151,-420
"1998-04-01 00:00:00",Yukon,In-migrants,514,-280
"1998-04-01 00:00:00",Yukon,Out-migrants,794,-280
"1998-07-01 00:00:00",Alberta,Out-migrants,13828,9223
"1998-07-01 00:00:00",Alberta,In-migrants,23051,9223
"1998-07-01 00:00:00","British Columbia",Out-migrants,17961,-4089
"1998-07-01 00:00:00","British Columbia",In-migrants,13872,-4089
"1998-07-01 00:00:00",Canada,In-migrants,88484,0
"1998-07-01 00:00:00",Canada,Out-migrants,88484,0
"1998-07-01 00:00:00",Manitoba,In-migrants,4445,-922
"1998-07-01 00:00:00",Manitoba,Out-migrants,5367,-922
"1998-07-01 00:00:00","New Brunswick",In-migrants,3236,-577
"1998-07-01 00:00:00","New Brunswick",Out-migrants,3813,-577
"1998-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2176,-1824
"1998-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,4000,-1824
"1998-07-01 00:00:00","Northwest Territories",Out-migrants,851,-257
"1998-07-01 00:00:00","Northwest Territories",In-migrants,594,-257
"1998-07-01 00:00:00","Nova Scotia",In-migrants,4892,-232
"1998-07-01 00:00:00","Nova Scotia",Out-migrants,5124,-232
"1998-07-01 00:00:00",Nunavut,Out-migrants,307,-30
"1998-07-01 00:00:00",Nunavut,In-migrants,277,-30
"1998-07-01 00:00:00",Ontario,Out-migrants,18428,4007
"1998-07-01 00:00:00",Ontario,In-migrants,22435,4007
"1998-07-01 00:00:00","Prince Edward Island",Out-migrants,798,16
"1998-07-01 00:00:00","Prince Edward Island",In-migrants,814,16
"1998-07-01 00:00:00",Quebec,Out-migrants,11620,-4717
"1998-07-01 00:00:00",Quebec,In-migrants,6903,-4717
"1998-07-01 00:00:00",Saskatchewan,Out-migrants,5568,-240
"1998-07-01 00:00:00",Saskatchewan,In-migrants,5328,-240
"1998-07-01 00:00:00",Yukon,In-migrants,461,-358
"1998-07-01 00:00:00",Yukon,Out-migrants,819,-358
"1998-10-01 00:00:00",Alberta,Out-migrants,8408,5087
"1998-10-01 00:00:00",Alberta,In-migrants,13495,5087
"1998-10-01 00:00:00","British Columbia",Out-migrants,11366,-2727
"1998-10-01 00:00:00","British Columbia",In-migrants,8639,-2727
"1998-10-01 00:00:00",Canada,In-migrants,51038,0
"1998-10-01 00:00:00",Canada,Out-migrants,51038,0
"1998-10-01 00:00:00",Manitoba,Out-migrants,2914,-497
"1998-10-01 00:00:00",Manitoba,In-migrants,2417,-497
"1998-10-01 00:00:00","New Brunswick",In-migrants,1657,-578
"1998-10-01 00:00:00","New Brunswick",Out-migrants,2235,-578
"1998-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1395,-978
"1998-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,2373,-978
"1998-10-01 00:00:00","Northwest Territories",In-migrants,352,-98
"1998-10-01 00:00:00","Northwest Territories",Out-migrants,450,-98
"1998-10-01 00:00:00","Nova Scotia",Out-migrants,2695,116
"1998-10-01 00:00:00","Nova Scotia",In-migrants,2811,116
"1998-10-01 00:00:00",Nunavut,In-migrants,157,7
"1998-10-01 00:00:00",Nunavut,Out-migrants,150,7
"1998-10-01 00:00:00",Ontario,In-migrants,12512,1994
"1998-10-01 00:00:00",Ontario,Out-migrants,10518,1994
"1998-10-01 00:00:00","Prince Edward Island",Out-migrants,345,93
"1998-10-01 00:00:00","Prince Edward Island",In-migrants,438,93
"1998-10-01 00:00:00",Quebec,Out-migrants,5631,-1702
"1998-10-01 00:00:00",Quebec,In-migrants,3929,-1702
"1998-10-01 00:00:00",Saskatchewan,In-migrants,3038,-538
"1998-10-01 00:00:00",Saskatchewan,Out-migrants,3576,-538
"1998-10-01 00:00:00",Yukon,In-migrants,198,-179
"1998-10-01 00:00:00",Yukon,Out-migrants,377,-179
"1999-01-01 00:00:00",Alberta,Out-migrants,10103,4590
"1999-01-01 00:00:00",Alberta,In-migrants,14693,4590
"1999-01-01 00:00:00","British Columbia",Out-migrants,11951,-3436
"1999-01-01 00:00:00","British Columbia",In-migrants,8515,-3436
"1999-01-01 00:00:00",Canada,In-migrants,56574,0
"1999-01-01 00:00:00",Canada,Out-migrants,56574,0
"1999-01-01 00:00:00",Manitoba,Out-migrants,3154,166
"1999-01-01 00:00:00",Manitoba,In-migrants,3320,166
"1999-01-01 00:00:00","New Brunswick",In-migrants,2128,-133
"1999-01-01 00:00:00","New Brunswick",Out-migrants,2261,-133
"1999-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1877,-1632
"1999-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,3509,-1632
"1999-01-01 00:00:00","Northwest Territories",Out-migrants,646,-38
"1999-01-01 00:00:00","Northwest Territories",In-migrants,608,-38
"1999-01-01 00:00:00","Nova Scotia",Out-migrants,3130,-161
"1999-01-01 00:00:00","Nova Scotia",In-migrants,2969,-161
"1999-01-01 00:00:00",Nunavut,In-migrants,244,18
"1999-01-01 00:00:00",Nunavut,Out-migrants,226,18
"1999-01-01 00:00:00",Ontario,In-migrants,15384,4347
"1999-01-01 00:00:00",Ontario,Out-migrants,11037,4347
"1999-01-01 00:00:00","Prince Edward Island",Out-migrants,462,5
"1999-01-01 00:00:00","Prince Edward Island",In-migrants,467,5
"1999-01-01 00:00:00",Quebec,Out-migrants,5394,-2095
"1999-01-01 00:00:00",Quebec,In-migrants,3299,-2095
"1999-01-01 00:00:00",Saskatchewan,In-migrants,2899,-1389
"1999-01-01 00:00:00",Saskatchewan,Out-migrants,4288,-1389
"1999-01-01 00:00:00",Yukon,In-migrants,171,-242
"1999-01-01 00:00:00",Yukon,Out-migrants,413,-242
"1999-04-01 00:00:00",Alberta,Out-migrants,13402,6291
"1999-04-01 00:00:00",Alberta,In-migrants,19693,6291
"1999-04-01 00:00:00","British Columbia",Out-migrants,16506,-4232
"1999-04-01 00:00:00","British Columbia",In-migrants,12274,-4232
"1999-04-01 00:00:00",Canada,In-migrants,80834,0
"1999-04-01 00:00:00",Canada,Out-migrants,80834,0
"1999-04-01 00:00:00",Manitoba,Out-migrants,4663,-860
"1999-04-01 00:00:00",Manitoba,In-migrants,3803,-860
"1999-04-01 00:00:00","New Brunswick",In-migrants,3449,44
"1999-04-01 00:00:00","New Brunswick",Out-migrants,3405,44
"1999-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2547,-1261
"1999-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,3808,-1261
"1999-04-01 00:00:00","Northwest Territories",Out-migrants,911,-162
"1999-04-01 00:00:00","Northwest Territories",In-migrants,749,-162
"1999-04-01 00:00:00","Nova Scotia",Out-migrants,4379,478
"1999-04-01 00:00:00","Nova Scotia",In-migrants,4857,478
"1999-04-01 00:00:00",Nunavut,Out-migrants,376,-50
"1999-04-01 00:00:00",Nunavut,In-migrants,326,-50
"1999-04-01 00:00:00",Ontario,Out-migrants,16132,6358
"1999-04-01 00:00:00",Ontario,In-migrants,22490,6358
"1999-04-01 00:00:00","Prince Edward Island",Out-migrants,781,79
"1999-04-01 00:00:00","Prince Edward Island",In-migrants,860,79
"1999-04-01 00:00:00",Quebec,Out-migrants,9926,-4551
"1999-04-01 00:00:00",Quebec,In-migrants,5375,-4551
"1999-04-01 00:00:00",Saskatchewan,In-migrants,3935,-2166
"1999-04-01 00:00:00",Saskatchewan,Out-migrants,6101,-2166
"1999-04-01 00:00:00",Yukon,Out-migrants,444,32
"1999-04-01 00:00:00",Yukon,In-migrants,476,32
"1999-07-01 00:00:00",Alberta,In-migrants,21712,5719
"1999-07-01 00:00:00",Alberta,Out-migrants,15993,5719
"1999-07-01 00:00:00","British Columbia",In-migrants,14999,-2682
"1999-07-01 00:00:00","British Columbia",Out-migrants,17681,-2682
"1999-07-01 00:00:00",Canada,In-migrants,91042,0
"1999-07-01 00:00:00",Canada,Out-migrants,91042,0
"1999-07-01 00:00:00",Manitoba,In-migrants,4563,-1114
"1999-07-01 00:00:00",Manitoba,Out-migrants,5677,-1114
"1999-07-01 00:00:00","New Brunswick",In-migrants,3568,-611
"1999-07-01 00:00:00","New Brunswick",Out-migrants,4179,-611
"1999-07-01 00:00:00","Newfoundland and Labrador",In-migrants,2591,-886
