ref_date,region,status,population_change,annual_population_growth,percent_of_total_population,percent_of_population_change
"2021-04-01 00:00:00","British Columbia",Immigrants,12722,30858,0.24,41.23
"2021-04-01 00:00:00","British Columbia","Net emigration",1725,30858,0.03,5.59
"2021-04-01 00:00:00","British Columbia",Emigrants,2967,30858,0.06,9.62
"2021-04-01 00:00:00","British Columbia","Returning emigrants",1242,30858,0.02,4.02
"2021-04-01 00:00:00","British Columbia","Net non-permanent residents",2711,30858,0.05,8.79
"2021-04-01 00:00:00","Northwest Territories",Immigrants,65,114,0.15,57.02
"2021-04-01 00:00:00","Northwest Territories","Net emigration",-2,114,0.00,-1.75
"2021-04-01 00:00:00","Northwest Territories",Emigrants,4,114,0.01,3.51
"2021-04-01 00:00:00","Northwest Territories","Returning emigrants",6,114,0.01,5.26
"2021-04-01 00:00:00","Northwest Territories","Net non-permanent residents",2,114,0.00,1.75
"2021-07-01 00:00:00",Canada,Immigrants,122916,211226,0.32,58.19
"2021-07-01 00:00:00",Canada,"Net emigration",6815,211226,0.02,3.23
"2021-07-01 00:00:00",Canada,Emigrants,30515,211226,0.08,14.45
"2021-07-01 00:00:00",Canada,"Returning emigrants",23700,211226,0.06,11.22
"2021-07-01 00:00:00",Canada,"Net non-permanent residents",70701,211226,0.18,33.47
"2021-07-01 00:00:00",Canada,"Non-permanent residents, inflows",231945,211226,0.61,109.81
"2021-07-01 00:00:00",Canada,"Non-permanent residents, outflows",161244,211226,0.42,76.34
"2021-07-01 00:00:00","Newfoundland and Labrador",Immigrants,579,172,0.11,336.63
"2021-07-01 00:00:00","Newfoundland and Labrador","Net emigration",32,172,0.01,18.60
"2021-07-01 00:00:00","Newfoundland and Labrador",Emigrants,118,172,0.02,68.60
"2021-07-01 00:00:00","Newfoundland and Labrador","Returning emigrants",86,172,0.02,50.00
"2021-07-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",1040,172,0.20,604.65
"2021-07-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, inflows",1991,172,0.38,1157.56
"2021-07-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, outflows",951,172,0.18,552.91
"2021-07-01 00:00:00","New Brunswick",Immigrants,1727,7370,0.22,23.43
"2021-07-01 00:00:00","New Brunswick","Net emigration",45,7370,0.01,0.61
"2021-07-01 00:00:00","New Brunswick",Emigrants,217,7370,0.03,2.94
"2021-07-01 00:00:00","New Brunswick","Returning emigrants",172,7370,0.02,2.33
"2021-07-01 00:00:00","New Brunswick","Net non-permanent residents",2121,7370,0.27,28.78
"2021-07-01 00:00:00","New Brunswick","Non-permanent residents, inflows",3786,7370,0.48,51.37
"2021-07-01 00:00:00","New Brunswick","Non-permanent residents, outflows",1665,7370,0.21,22.59
"2021-07-01 00:00:00",Manitoba,Immigrants,4679,11792,0.34,39.68
"2021-07-01 00:00:00",Manitoba,"Net emigration",85,11792,0.01,0.72
"2021-07-01 00:00:00",Manitoba,Emigrants,878,11792,0.06,7.45
"2021-07-01 00:00:00",Manitoba,"Returning emigrants",793,11792,0.06,6.72
"2021-07-01 00:00:00",Manitoba,"Net non-permanent residents",1070,11792,0.08,9.07
"2021-07-01 00:00:00",Manitoba,"Non-permanent residents, inflows",5293,11792,0.38,44.89
"2021-07-01 00:00:00",Manitoba,"Non-permanent residents, outflows",4223,11792,0.30,35.81
"2021-07-01 00:00:00",Alberta,Immigrants,11475,24036,0.26,47.74
"2021-07-01 00:00:00",Alberta,"Net emigration",1038,24036,0.02,4.32
"2021-07-01 00:00:00",Alberta,Emigrants,4093,24036,0.09,17.03
"2021-07-01 00:00:00",Alberta,"Returning emigrants",3055,24036,0.07,12.71
"2021-07-01 00:00:00",Alberta,"Net non-permanent residents",3006,24036,0.07,12.51
"2021-07-01 00:00:00",Alberta,"Non-permanent residents, inflows",14295,24036,0.32,59.47
"2021-07-01 00:00:00",Alberta,"Non-permanent residents, outflows",11289,24036,0.25,46.97
"2021-07-01 00:00:00","British Columbia",Immigrants,23138,50564,0.44,45.76
"2021-07-01 00:00:00","British Columbia","Net emigration",1955,50564,0.04,3.87
"2021-07-01 00:00:00","British Columbia",Emigrants,5819,50564,0.11,11.51
"2021-07-01 00:00:00","British Columbia","Returning emigrants",3864,50564,0.07,7.64
"2021-07-01 00:00:00","British Columbia","Net non-permanent residents",10798,50564,0.21,21.36
"2021-07-01 00:00:00","British Columbia","Non-permanent residents, inflows",46155,50564,0.88,91.28
"2021-07-01 00:00:00","British Columbia","Non-permanent residents, outflows",35357,50564,0.68,69.93
"2021-07-01 00:00:00","Northwest Territories",Immigrants,91,75,0.20,121.33
"2021-07-01 00:00:00","Northwest Territories","Net emigration",-5,75,0.01,-6.67
"2021-07-01 00:00:00","Northwest Territories",Emigrants,1,75,0.00,1.33
"2021-07-01 00:00:00","Northwest Territories","Returning emigrants",6,75,0.01,8.00
"2021-07-01 00:00:00","Northwest Territories","Net non-permanent residents",-30,75,0.07,-40.00
"2021-07-01 00:00:00","Northwest Territories","Non-permanent residents, inflows",42,75,0.09,56.00
"2021-07-01 00:00:00","Northwest Territories","Non-permanent residents, outflows",72,75,0.16,96.00
"2021-10-01 00:00:00",Canada,Immigrants,138198,424048,0.36,32.59
"2021-10-01 00:00:00",Canada,"Net emigration",10784,424048,0.03,2.54
"2021-10-01 00:00:00",Canada,Emigrants,21128,424048,0.05,4.98
"2021-10-01 00:00:00",Canada,"Returning emigrants",10344,424048,0.03,2.44
"2021-10-01 00:00:00",Canada,"Net non-permanent residents",-19285,424048,0.05,-4.55
"2021-10-01 00:00:00",Canada,"Non-permanent residents, inflows",143126,424048,0.37,33.75
"2021-10-01 00:00:00",Canada,"Non-permanent residents, outflows",162411,424048,0.42,38.30
"2021-10-01 00:00:00","Newfoundland and Labrador",Immigrants,952,2289,0.18,41.59
"2021-10-01 00:00:00","Newfoundland and Labrador","Net emigration",43,2289,0.01,1.88
"2021-10-01 00:00:00","Newfoundland and Labrador",Emigrants,81,2289,0.02,3.54
"2021-10-01 00:00:00","Newfoundland and Labrador","Returning emigrants",38,2289,0.01,1.66
"2021-10-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",-96,2289,0.02,-4.19
"2021-10-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, inflows",869,2289,0.16,37.96
"2021-10-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, outflows",965,2289,0.18,42.16
"2021-10-01 00:00:00","New Brunswick",Immigrants,2120,11941,0.27,17.75
"2021-10-01 00:00:00","New Brunswick","Net emigration",77,11941,0.01,0.64
"2021-10-01 00:00:00","New Brunswick",Emigrants,153,11941,0.02,1.28
"2021-10-01 00:00:00","New Brunswick","Returning emigrants",76,11941,0.01,0.64
"2021-10-01 00:00:00","New Brunswick","Net non-permanent residents",78,11941,0.01,0.65
"2021-10-01 00:00:00","New Brunswick","Non-permanent residents, inflows",2139,11941,0.27,17.91
"2021-10-01 00:00:00","New Brunswick","Non-permanent residents, outflows",2061,11941,0.26,17.26
"2021-10-01 00:00:00",Manitoba,Immigrants,5849,14651,0.42,39.92
"2021-10-01 00:00:00",Manitoba,"Net emigration",266,14651,0.02,1.82
"2021-10-01 00:00:00",Manitoba,Emigrants,601,14651,0.04,4.10
"2021-10-01 00:00:00",Manitoba,"Returning emigrants",335,14651,0.02,2.29
"2021-10-01 00:00:00",Manitoba,"Net non-permanent residents",-246,14651,0.02,-1.68
"2021-10-01 00:00:00",Manitoba,"Non-permanent residents, inflows",3549,14651,0.25,24.22
"2021-10-01 00:00:00",Manitoba,"Non-permanent residents, outflows",3795,14651,0.27,25.90
"2021-10-01 00:00:00",Alberta,Immigrants,14123,38429,0.32,36.75
"2021-10-01 00:00:00",Alberta,"Net emigration",1441,38429,0.03,3.75
"2021-10-01 00:00:00",Alberta,Emigrants,2755,38429,0.06,7.17
"2021-10-01 00:00:00",Alberta,"Returning emigrants",1314,38429,0.03,3.42
"2021-10-01 00:00:00",Alberta,"Net non-permanent residents",-1808,38429,0.04,-4.70
"2021-10-01 00:00:00",Alberta,"Non-permanent residents, inflows",8514,38429,0.19,22.16
"2021-10-01 00:00:00",Alberta,"Non-permanent residents, outflows",10322,38429,0.23,26.86
"2021-10-01 00:00:00","British Columbia",Immigrants,23334,93288,0.44,25.01
"2021-10-01 00:00:00","British Columbia","Net emigration",2505,93288,0.05,2.69
"2021-10-01 00:00:00","British Columbia",Emigrants,4376,93288,0.08,4.69
"2021-10-01 00:00:00","British Columbia","Returning emigrants",1871,93288,0.04,2.01
"2021-10-01 00:00:00","British Columbia","Net non-permanent residents",-4951,93288,0.09,-5.31
"2021-10-01 00:00:00","British Columbia","Non-permanent residents, inflows",27411,93288,0.52,29.38
"2021-10-01 00:00:00","British Columbia","Non-permanent residents, outflows",32362,93288,0.61,34.69
"2021-10-01 00:00:00","Northwest Territories",Immigrants,108,226,0.24,47.79
"2021-10-01 00:00:00","Northwest Territories","Net emigration",-3,226,0.01,-1.33
"2021-10-01 00:00:00","Northwest Territories",Emigrants,0,226,0.00,0.00
"2021-10-01 00:00:00","Northwest Territories","Returning emigrants",3,226,0.01,1.33
"2021-10-01 00:00:00","Northwest Territories","Net non-permanent residents",-32,226,0.07,-14.16
"2021-10-01 00:00:00","Northwest Territories","Non-permanent residents, inflows",35,226,0.08,15.49
"2021-10-01 00:00:00","Northwest Territories","Non-permanent residents, outflows",67,226,0.15,29.65
"2022-01-01 00:00:00",Canada,Immigrants,113803,509285,0.30,22.35
"2022-01-01 00:00:00",Canada,"Net emigration",12014,509285,0.03,2.36
"2022-01-01 00:00:00",Canada,Emigrants,21486,509285,0.06,4.22
"2022-01-01 00:00:00",Canada,"Returning emigrants",9472,509285,0.02,1.86
"2022-01-01 00:00:00",Canada,"Net non-permanent residents",14363,509285,0.04,2.82
"2022-01-01 00:00:00",Canada,"Non-permanent residents, inflows",131861,509285,0.34,25.89
"2022-01-01 00:00:00",Canada,"Non-permanent residents, outflows",117498,509285,0.30,23.07
"2022-01-01 00:00:00","Newfoundland and Labrador",Immigrants,624,3082,0.12,20.25
"2022-01-01 00:00:00","Newfoundland and Labrador","Net emigration",51,3082,0.01,1.65
"2022-01-01 00:00:00","Newfoundland and Labrador",Emigrants,86,3082,0.02,2.79
"2022-01-01 00:00:00","Newfoundland and Labrador","Returning emigrants",35,3082,0.01,1.14
"2022-01-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",-5,3082,0.00,-0.16
"2022-01-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, inflows",732,3082,0.14,23.75
"2022-01-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, outflows",737,3082,0.14,23.91
"2022-01-01 00:00:00","New Brunswick",Immigrants,1948,13706,0.24,14.21
"2022-01-01 00:00:00","New Brunswick","Net emigration",87,13706,0.01,0.63
"2022-01-01 00:00:00","New Brunswick",Emigrants,154,13706,0.02,1.12
"2022-01-01 00:00:00","New Brunswick","Returning emigrants",67,13706,0.01,0.49
"2022-01-01 00:00:00","New Brunswick","Net non-permanent residents",106,13706,0.01,0.77
"2022-01-01 00:00:00","New Brunswick","Non-permanent residents, inflows",1583,13706,0.20,11.55
"2022-01-01 00:00:00","New Brunswick","Non-permanent residents, outflows",1477,13706,0.18,10.78
"2022-01-01 00:00:00",Manitoba,Immigrants,5161,16809,0.37,30.70
"2022-01-01 00:00:00",Manitoba,"Net emigration",268,16809,0.02,1.59
"2022-01-01 00:00:00",Manitoba,Emigrants,549,16809,0.04,3.27
"2022-01-01 00:00:00",Manitoba,"Returning emigrants",281,16809,0.02,1.67
"2022-01-01 00:00:00",Manitoba,"Net non-permanent residents",-627,16809,0.04,-3.73
"2022-01-01 00:00:00",Manitoba,"Non-permanent residents, inflows",2854,16809,0.20,16.98
"2022-01-01 00:00:00",Manitoba,"Non-permanent residents, outflows",3481,16809,0.25,20.71
"2022-01-01 00:00:00",Alberta,Immigrants,12707,47199,0.28,26.92
"2022-01-01 00:00:00",Alberta,"Net emigration",1622,47199,0.04,3.44
"2022-01-01 00:00:00",Alberta,Emigrants,2838,47199,0.06,6.01
"2022-01-01 00:00:00",Alberta,"Returning emigrants",1216,47199,0.03,2.58
"2022-01-01 00:00:00",Alberta,"Net non-permanent residents",-203,47199,0.00,-0.43
"2022-01-01 00:00:00",Alberta,"Non-permanent residents, inflows",8216,47199,0.18,17.41
"2022-01-01 00:00:00",Alberta,"Non-permanent residents, outflows",8419,47199,0.19,17.84
"2022-01-01 00:00:00","British Columbia",Immigrants,20737,106463,0.39,19.48
"2022-01-01 00:00:00","British Columbia","Net emigration",2592,106463,0.05,2.43
"2022-01-01 00:00:00","British Columbia",Emigrants,4251,106463,0.08,3.99
"2022-01-01 00:00:00","British Columbia","Returning emigrants",1659,106463,0.03,1.56
"2022-01-01 00:00:00","British Columbia","Net non-permanent residents",2376,106463,0.04,2.23
"2022-01-01 00:00:00","British Columbia","Non-permanent residents, inflows",27758,106463,0.53,26.07
"2022-01-01 00:00:00","British Columbia","Non-permanent residents, outflows",25382,106463,0.48,23.84
"2022-01-01 00:00:00","Northwest Territories",Immigrants,78,359,0.17,21.73
"2022-01-01 00:00:00","Northwest Territories","Net emigration",-2,359,0.00,-0.56
"2022-01-01 00:00:00","Northwest Territories",Emigrants,1,359,0.00,0.28
"2022-01-01 00:00:00","Northwest Territories","Returning emigrants",3,359,0.01,0.84
"2022-01-01 00:00:00","Northwest Territories","Net non-permanent residents",-4,359,0.01,-1.11
"2022-01-01 00:00:00","Northwest Territories","Non-permanent residents, inflows",46,359,0.10,12.81
"2022-01-01 00:00:00","Northwest Territories","Non-permanent residents, outflows",50,359,0.11,13.93
"2022-04-01 00:00:00",Canada,Immigrants,118319,542649,0.31,21.80
"2022-04-01 00:00:00",Canada,"Net emigration",5087,542649,0.01,0.94
"2022-04-01 00:00:00",Canada,Emigrants,19747,542649,0.05,3.64
"2022-04-01 00:00:00",Canada,"Returning emigrants",14660,542649,0.04,2.70
"2022-04-01 00:00:00",Canada,"Net non-permanent residents",129993,542649,0.34,23.96
"2022-04-01 00:00:00",Canada,"Non-permanent residents, inflows",216903,542649,0.56,39.97
"2022-04-01 00:00:00",Canada,"Non-permanent residents, outflows",86910,542649,0.22,16.02
"2022-04-01 00:00:00","Newfoundland and Labrador",Immigrants,686,3054,0.13,22.46
"2022-04-01 00:00:00","Newfoundland and Labrador","Net emigration",22,3054,0.00,0.72
"2022-04-01 00:00:00","Newfoundland and Labrador",Emigrants,72,3054,0.01,2.36
"2022-04-01 00:00:00","Newfoundland and Labrador","Returning emigrants",50,3054,0.01,1.64
"2022-04-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",1269,3054,0.24,41.55
"2022-04-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, inflows",1788,3054,0.34,58.55
"2022-04-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, outflows",519,3054,0.10,16.99
"2022-04-01 00:00:00","New Brunswick",Immigrants,2615,14776,0.33,17.70
"2022-04-01 00:00:00","New Brunswick","Net emigration",33,14776,0.00,0.22
"2022-04-01 00:00:00","New Brunswick",Emigrants,138,14776,0.02,0.93
"2022-04-01 00:00:00","New Brunswick","Returning emigrants",105,14776,0.01,0.71
"2022-04-01 00:00:00","New Brunswick","Net non-permanent residents",2252,14776,0.28,15.24
"2022-04-01 00:00:00","New Brunswick","Non-permanent residents, inflows",3539,14776,0.44,23.95
"2022-04-01 00:00:00","New Brunswick","Non-permanent residents, outflows",1287,14776,0.16,8.71
"2022-04-01 00:00:00",Manitoba,Immigrants,5654,16586,0.40,34.09
"2022-04-01 00:00:00",Manitoba,"Net emigration",85,16586,0.01,0.51
"2022-04-01 00:00:00",Manitoba,Emigrants,582,16586,0.04,3.51
"2022-04-01 00:00:00",Manitoba,"Returning emigrants",497,16586,0.04,3.00
"2022-04-01 00:00:00",Manitoba,"Net non-permanent residents",3116,16586,0.22,18.79
"2022-04-01 00:00:00",Manitoba,"Non-permanent residents, inflows",5804,16586,0.41,34.99
"2022-04-01 00:00:00",Manitoba,"Non-permanent residents, outflows",2688,16586,0.19,16.21
"2022-04-01 00:00:00",Alberta,Immigrants,14255,55339,0.32,25.76
"2022-04-01 00:00:00",Alberta,"Net emigration",810,55339,0.02,1.46
"2022-04-01 00:00:00",Alberta,Emigrants,2737,55339,0.06,4.95
"2022-04-01 00:00:00",Alberta,"Returning emigrants",1927,55339,0.04,3.48
"2022-04-01 00:00:00",Alberta,"Net non-permanent residents",8668,55339,0.19,15.66
"2022-04-01 00:00:00",Alberta,"Non-permanent residents, inflows",14698,55339,0.33,26.56
"2022-04-01 00:00:00",Alberta,"Non-permanent residents, outflows",6030,55339,0.13,10.90
"2022-04-01 00:00:00","British Columbia",Immigrants,16013,109771,0.30,14.59
"2022-04-01 00:00:00","British Columbia","Net emigration",1375,109771,0.03,1.25
"2022-04-01 00:00:00","British Columbia",Emigrants,3773,109771,0.07,3.44
"2022-04-01 00:00:00","British Columbia","Returning emigrants",2398,109771,0.05,2.18
"2022-04-01 00:00:00","British Columbia","Net non-permanent residents",23191,109771,0.44,21.13
"2022-04-01 00:00:00","British Columbia","Non-permanent residents, inflows",40165,109771,0.76,36.59
"2022-04-01 00:00:00","British Columbia","Non-permanent residents, outflows",16974,109771,0.32,15.46
"2022-04-01 00:00:00","Northwest Territories",Immigrants,69,149,0.15,46.31
"2022-04-01 00:00:00","Northwest Territories","Net emigration",-4,149,0.01,-2.68
"2022-04-01 00:00:00","Northwest Territories",Emigrants,0,149,0.00,0.00
"2022-04-01 00:00:00","Northwest Territories","Returning emigrants",4,149,0.01,2.68
"2022-04-01 00:00:00","Northwest Territories","Net non-permanent residents",10,149,0.02,6.71
"2022-04-01 00:00:00","Northwest Territories","Non-permanent residents, inflows",52,149,0.12,34.90
"2022-04-01 00:00:00","Northwest Territories","Non-permanent residents, outflows",42,149,0.09,28.19
"2022-07-01 00:00:00",Canada,Immigrants,122199,699192,0.31,17.48
"2022-07-01 00:00:00",Canada,"Net emigration",6937,699192,0.02,0.99
"2022-07-01 00:00:00",Canada,Emigrants,31069,699192,0.08,4.44
"2022-07-01 00:00:00",Canada,"Returning emigrants",24132,699192,0.06,3.45
"2022-07-01 00:00:00",Canada,"Net non-permanent residents",205769,699192,0.53,29.43
"2022-07-01 00:00:00",Canada,"Non-permanent residents, inflows",343433,699192,0.88,49.12
"2022-07-01 00:00:00",Canada,"Non-permanent residents, outflows",137664,699192,0.35,19.69
"2022-07-01 00:00:00","Newfoundland and Labrador",Immigrants,1101,4527,0.21,24.32
"2022-07-01 00:00:00","Newfoundland and Labrador","Net emigration",32,4527,0.01,0.71
"2022-07-01 00:00:00","Newfoundland and Labrador",Emigrants,118,4527,0.02,2.61
"2022-07-01 00:00:00","Newfoundland and Labrador","Returning emigrants",86,4527,0.02,1.90
"2022-07-01 00:00:00","Newfoundland and Labrador","Net non-permanent residents",1346,4527,0.25,29.73
"2022-07-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, inflows",2568,4527,0.48,56.73
"2022-07-01 00:00:00","Newfoundland and Labrador","Non-permanent residents, outflows",1222,4527,0.23,26.99
"2022-07-01 00:00:00","New Brunswick",Immigrants,3319,18766,0.41,17.69
"2022-07-01 00:00:00","New Brunswick","Net emigration",47,18766,0.01,0.25
"2022-07-01 00:00:00","New Brunswick",Emigrants,221,18766,0.03,1.18
"2022-07-01 00:00:00","New Brunswick","Returning emigrants",174,18766,0.02,0.93
"2022-07-01 00:00:00","New Brunswick","Net non-permanent residents",3886,18766,0.48,20.71
"2022-07-01 00:00:00","New Brunswick","Non-permanent residents, inflows",5977,18766,0.74,31.85
"2022-07-01 00:00:00","New Brunswick","Non-permanent residents, outflows",2091,18766,0.26,11.14
"2022-07-01 00:00:00",Manitoba,Immigrants,6386,21485,0.45,29.72
"2022-07-01 00:00:00",Manitoba,"Net emigration",111,21485,0.01,0.52
"2022-07-01 00:00:00",Manitoba,Emigrants,920,21485,0.07,4.28
"2022-07-01 00:00:00",Manitoba,"Returning emigrants",809,21485,0.06,3.77
"2022-07-01 00:00:00",Manitoba,"Net non-permanent residents",5185,21485,0.37,24.13
"2022-07-01 00:00:00",Manitoba,"Non-permanent residents, inflows",9652,21485,0.68,44.92
"2022-07-01 00:00:00",Manitoba,"Non-permanent residents, outflows",4467,21485,0.32,20.79
"2022-07-01 00:00:00",Alberta,Immigrants,12640,79360,0.28,15.93
"2022-07-01 00:00:00",Alberta,"Net emigration",1069,79360,0.02,1.35
"2022-07-01 00:00:00",Alberta,Emigrants,4178,79360,0.09,5.26
"2022-07-01 00:00:00",Alberta,"Returning emigrants",3109,79360,0.07,3.92
"2022-07-01 00:00:00",Alberta,"Net non-permanent residents",16791,79360,0.37,21.16
"2022-07-01 00:00:00",Alberta,"Non-permanent residents, inflows",25710,79360,0.57,32.40
"2022-07-01 00:00:00",Alberta,"Non-permanent residents, outflows",8919,79360,0.20,11.24
"2022-07-01 00:00:00","British Columbia",Immigrants,16087,129619,0.30,12.41
"2022-07-01 00:00:00","British Columbia","Net emigration",1807,129619,0.03,1.39
